crr,cd_a,drivetrain_eff,loss_name,loss,mape,bias,converged
0.004,0.6611999999999999,0.7140809677870114,abs_rel,0.22185587052826453,22.185587052826452,-1.1143385654098086,True
0.004,0.6611999999999999,0.7070680053641789,abs_rel,0.23245517017097214,23.245517017097214,-0.45696528743423237,True
0.004,0.6611999999999999,0.7753522683555808,abs_rel,0.21339254646817438,21.339254646817437,-4.476846368747687,True
0.004,0.6611999999999999,0.7714429579507712,abs_rel,0.20724900158043902,20.7249001580439,-4.603110473817438,True
0.004,0.6611999999999999,0.7820240798408751,abs_rel,0.2236771749984958,22.36771749984958,-4.883839058265804,True
0.007279474176251593,0.6611999999999999,0.9200529419924729,abs_rel,0.2092508883976745,20.92508883976745,-4.067522827867541,True
0.004,0.6611999999999999,0.7051943697558894,abs_rel,0.21049418007481602,21.049418007481602,-2.349133673565314,True
0.004,0.6611999999999999,0.812512394334384,abs_rel,0.23662285902283398,23.662285902283397,-6.145355098132012,True
0.004,0.6611999999999999,0.7500105159524714,abs_rel,0.21774229744192009,21.77422974419201,-1.959146047300523,True
0.013679501315437465,0.6611999999999999,0.9560557265820757,abs_rel,0.2009488837206021,20.09488837206021,0.7190170091996825,True
0.004,0.6611999999999999,0.7913950941352921,abs_rel,0.24541810103402317,24.541810103402316,-4.773130828462007,True
0.004,0.6611999999999999,0.7863320915748315,abs_rel,0.23630092249247178,23.630092249247177,-4.9419473130106315,True
0.004,0.6611999999999999,0.8025305718786114,abs_rel,0.22326193731489463,22.326193731489465,-3.6383528946965926,True
0.009936279130380928,0.6611999999999999,0.887042294209569,abs_rel,0.20887855264820995,20.887855264820995,-1.6941030423261272,True
0.004,0.6611999999999999,0.7876932787911585,abs_rel,0.2194756876278943,21.94756876278943,-5.12211794930638,True
0.004572705417948009,0.6611999999999999,0.803249520617742,abs_rel,0.2153768913644829,21.53768913644829,-3.8305083204052646,True
0.004,0.6611999999999999,0.7544121976494204,abs_rel,0.2510014542774602,25.100145427746018,-3.6502586838284867,True
0.008804781619425894,0.6611999999999999,0.8931641479782814,abs_rel,0.21594014571425146,21.594014571425145,-2.241777187632584,True
0.004,0.6611999999999999,0.7147988922084791,abs_rel,0.2190444898062515,21.904448980625148,-3.3697213537452946,True
0.004,0.6611999999999999,0.7249621077596903,abs_rel,0.19783677853437412,19.78367785343741,-1.2919168226410649,True
0.006320430791847325,0.6611999999999999,0.7876129710445188,abs_rel,0.21138610429670546,21.138610429670546,-4.359072128865239,True
0.004176113866520544,0.6611999999999999,0.788131160584662,abs_rel,0.21341411391959714,21.341411391959713,-3.9684390626303427,True
0.008718796540848292,0.6611999999999999,0.8948233799365574,abs_rel,0.2096910956159891,20.96910956159891,-1.6464685283284624,True
0.004,0.6611999999999999,0.8080065337721026,abs_rel,0.23326016419340623,23.326016419340622,-3.7686633783767935,True
0.004233349962994023,0.6611999999999999,0.7321193064160808,abs_rel,0.21621385626266115,21.621385626266115,-1.4733918696798505,True
0.008812526271622923,0.6611999999999999,0.8906382732549626,abs_rel,0.22289447957316735,22.289447957316735,-3.374059323274943,True
0.009282433003551622,0.6611999999999999,0.8892110793487373,abs_rel,0.2123517800820363,21.235178008203633,-3.4436269880235293,True
0.012505983693555095,0.6611999999999999,0.98,abs_rel,0.201195638165095,20.1195638165095,-2.5734884945278735,True
0.009020347008223031,0.6611999999999999,0.8899854677276544,abs_rel,0.23637484842563924,23.637484842563925,-3.4935482830884887,True
0.008799860555964158,0.6611999999999999,0.8925785722790014,abs_rel,0.21208888007757282,21.20888800775728,-1.6761178351707047,True
0.004,0.6611999999999999,0.7820240309215446,abs_rel,0.22812595210798117,22.81259521079812,-4.963349217016597,True
0.004,0.6611999999999999,0.7550644720617925,abs_rel,0.21480238194713092,21.480238194713092,-3.943794677357535,True
0.004,0.6611999999999999,0.7339080452964098,abs_rel,0.2119128222053054,21.191282220530542,-0.8022494060593947,True
0.004,0.6611999999999999,0.7331028052317138,abs_rel,0.2437684625613832,24.37684625613832,-3.144486067360277,True
0.004,0.6611999999999999,0.724962108124314,abs_rel,0.21751399700004959,21.75139970000496,-1.239178068686252,True
0.004,0.6611999999999999,0.7249622019070544,abs_rel,0.23044030066805826,23.044030066805828,-2.6152716808028633,True
0.004,0.6611999999999999,0.7543956784683207,abs_rel,0.22477699796303924,22.477699796303924,-4.636634003231613,True
0.004,0.6611999999999999,0.7635604005062839,abs_rel,0.21592035267985987,21.592035267985988,-2.5242693396285714,True
0.004,0.6611999999999999,0.763560398706408,abs_rel,0.2317598900390212,23.17598900390212,-3.359304277325497,True
0.005805796909237453,0.6611999999999999,0.9033508488596574,abs_rel,0.22205177469718265,22.205177469718265,-5.403835959899253,True
